CellID,DNA1,ECAD,CD45,CD4,CD3D,CD8A,CD45R,KI67,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation
11744,17016.33,561.48,615.43,848.54,453.19,324.98,346.27,1729.12,1948.8,2505.063158,95,16.27200383,8.007375897,0.870541359,0.871559633,0.527777778,-0.57511891
11745,20722.57,1145.75,270.33,655.99,860.18,326.36,389.04,1554.78,2224.318584,2504.460177,113,14.5133459,10.47526529,0.69213531,0.896825397,0.579487179,-0.818018123
11746,17636.2,753.17,278.54,595.09,559.17,334.31,360.01,1078.09,1198.235849,2506.566038,106,20.56929519,7.331824061,0.934316277,0.85483871,0.445378151,-0.689811489
11747,16346.75,353.17,428.33,455.83,326.64,261.28,283.78,1130.17,1461.138889,2501.611111,36,7.345005687,6.163534949,0.543905644,1,0.857142857,-1.273576876
11748,23585.25,1257.78,273.26,672.35,757.56,346.98,416.25,1342.93,1582.820988,2506.567901,162,17.04771876,12.64515323,0.670675969,0.915254237,0.680672269,0.301642195
11749,21153.32,1193.62,280.38,640.59,860.83,359.55,400.83,2237.37,1961.5,2503.990385,104,13.59023485,10.15628826,0.664461499,0.881355932,0.577777778,1.539646331
11750,19985.16,915.06,271.37,634.68,679.84,339.83,417.03,1666.63,2049.563218,2503.448276,87,11.62262307,9.950616981,0.516740453,0.945652174,0.659090909,0.071802179
11751,12033.95,442.33,318.1,509.01,425.32,335.33,341.85,1513.15,2090.424658,2504.780822,73,11.68532258,8.180620701,0.714067768,0.924050633,0.675925926,0.182837664
11752,16433.77,1575.39,308.97,686.32,1080.77,374.1,421.19,1154.19,804.962963,2507.972222,108,18.49465832,7.887307292,0.904504503,0.864,0.5,0.402566028
11753,23011.71,712.04,326.2,605.74,589.66,474.13,371.39,1221.7,967.9571429,2504.428571,70,10.62753486,8.497153944,0.600611,0.897435897,0.707070707,-1.254359435
11754,16407.77,1145.52,315.06,628.32,782.45,353.25,369.99,1340.54,1070.656716,2506.567164,201,19.98284902,13.00982067,0.759035412,0.930555556,0.683673469,1.432313304
11755,23474.64,396.39,328.39,519.62,398.2,284.52,323.07,1157.8,1487.114754,2502.42623,61,12.10248617,7.109397611,0.809272932,0.847222222,0.635416667,-1.54622229
11756,13791.81,2210.41,351.59,1086.55,1221.74,386.92,379.53,1383.22,2297.824324,2506.891892,74,13.72294257,7.452556539,0.83968563,0.840909091,0.569230769,-0.419420787
11757,17644.64,1119.63,1070.12,2620.28,812.96,304.54,376.85,1361.4,2307.795918,2504.897959,98,13.4034733,10.03278498,0.663110771,0.867256637,0.685314685,-1.308811494
11758,17177.97,446.45,1415.21,842.47,2109.6,349.55,311.15,1324.4,1001.512821,2508.119658,117,18.88577725,8.329843764,0.897475463,0.854014599,0.529411765,-0.53378958
11759,19248.68,920.41,292.1,620.34,672.73,338.46,424.52,1244.19,1092.231343,2506.529851,134,16.80283565,10.8319645,0.764477019,0.875816993,0.656862745,-0.894980991
11760,21529.17,1028.52,285.35,625.54,692.03,382.8,411.43,2292.02,1751.402715,2510.425339,221,22.94749393,12.99825797,0.824106592,0.880478088,0.581578947,-0.699871031
11761,21776.25,1072.13,269.98,619.2,674.38,347.98,397.64,2288.34,1828.572464,2508.507246,138,14.58310561,12.52020052,0.512744178,0.901960784,0.704081633,0.639510005
11762,16599.88,396.16,748.43,569.13,1457.38,853.88,297.18,1408.52,2081.428571,2506.220779,77,11.32857813,8.868254915,0.62224629,0.895348837,0.7,0.20981246
11763,25420.03,428.46,276.18,472.62,346.03,267.74,298.23,1608.56,2206.282051,2505.282051,39,8.804431615,6.237840114,0.705722179,0.886363636,0.722222222,0.105965331
11764,25023.85,1281.29,314.64,673.9,875.71,342.36,427.74,1278.26,936.2051282,2508.179487,78,10.79075266,9.549422927,0.465660274,0.917647059,0.590909091,-0.291401371
11765,15875.61,414.8,415.06,588.97,518.35,266.19,307.27,1421.42,1667.284091,2507.738636,88,12.69589104,9.069081265,0.699806967,0.897959184,0.676923077,-0.202332478
11766,25541.16,524.44,541.05,807.68,476.77,354.83,362.32,1063.88,1143.558442,2511.506494,77,17.36850358,5.810359835,0.942383582,0.895348837,0.754901961,-0.020000214
11767,31028.07,926.75,280.49,653.66,652.76,334.46,410.88,1533.08,1432.457627,2508.949153,59,11.32915165,6.990591083,0.786928234,0.893939394,0.567307692,0.038842785
11768,19134.33,1259.45,341.59,680.8,938.84,346.8,409.46,1254.25,955.9895833,2508.65625,96,15.91804784,8.024341629,0.863643322,0.872727273,0.6,1.32096681
11769,11858,503.68,819.41,1259.29,531.56,355.2,340.51,1204.24,1446.365854,2507.121951,41,7.844297143,6.734668442,0.512741134,0.872340426,0.640625,-0.365226761
11770,15592.58,396.02,275.54,468.45,381.14,273.15,312.83,1390.51,1650.615385,2508.661538,65,10.5410573,8.220623784,0.625945131,0.878378378,0.656565657,-0.400203439
11771,15503.61,415.33,268.95,517.11,386.58,256.86,317.95,1463.73,1694.287879,2509.651515,66,10.47971079,8.46368007,0.589695937,0.857142857,0.6,-0.691359395
11772,29000.31,415.55,388.89,566.09,492.76,535.07,326.6,1593.84,1851.745455,2508.490909,55,10.56003404,7.049979428,0.74451159,0.846153846,0.611111111,0.504166508
11773,15870.65,1144.24,272.03,613.36,772.91,340.97,367.52,1421.14,1624.936842,2511.031579,95,12.7219851,10.03193589,0.614969182,0.871559633,0.608974359,-0.874910416
11774,25882.12,3348.63,543.66,715.75,645.76,322.82,376.21,1319,2345.202247,2509.595506,89,12.86460302,9.164808774,0.701768464,0.917525773,0.73553719,0.884105664
11775,25036.53,1081.04,888.03,645.12,1208.28,1516.05,386.05,1738.03,2378.670996,2516.52381,231,25.68008895,13.48029921,0.851144198,0.807692308,0.47826087,-0.880008691
11776,18083.77,560.62,742.21,1775.91,667.85,308.13,378.45,915.79,740.0851064,2511.255319,47,10.59411935,5.975962076,0.825718128,0.921568627,0.783333333,0.220520793
11777,15189.84,799.71,281.66,560.35,594.29,317.18,354.21,1311.39,1280.258824,2512.211765,85,11.94269647,9.532931145,0.60236248,0.885416667,0.708333333,0.518505552
11778,23100.42,1240.33,279.89,726.8,776.23,328.95,429.03,1402.71,1352.126582,2513.620253,79,16.31632814,6.535091064,0.916285999,0.868131868,0.6171875,0.141229507
11779,31717.87,443.62,418.23,556.15,408,287.64,355.81,1136.15,1484.12766,2509.021277,47,8.332870613,7.199110201,0.503592703,0.94,0.746031746,-1.45120002
11780,17922.99,970.34,272.71,626.47,740.19,327.69,388.89,1414.38,1611.741176,2512.770588,170,16.50173063,14.02988951,0.526448276,0.87628866,0.708333333,1.00196762
11781,26091.64,1179.19,1048.28,657.24,765.83,356.83,419.56,2268.6,2104.965116,2510.034884,86,11.7725049,9.419024665,0.599884375,0.945054945,0.716666667,1.55921388
11782,33941.13,910.76,3432.28,2026.69,4297.75,5338.56,389.23,1237.94,908.0380952,2515.447619,105,16.5121879,8.871815026,0.843398277,0.860655738,0.596590909,-0.10993102
11783,16507.45,560.24,270.84,461.13,392.72,272.76,319.91,1337.22,1566.537313,2511.223881,67,12.12078262,7.743635074,0.769312608,0.807228916,0.609090909,0.877953786
11784,23282.44,1094.2,280.02,627.48,696.28,321.42,408.25,1290.04,1592.096774,2513.430108,93,13.37187354,9.102607753,0.73253634,0.894230769,0.715384615,-0.137777989
11785,26412.21,467.37,586.08,701.92,372.16,286.55,330.26,1576.58,1872,2511.894737,38,9.362374716,5.48300932,0.810569099,0.904761905,0.542857143,0.492677542
11786,16098.51,885.24,256.92,603.6,661.56,346.76,383.83,2751.36,1954.477778,2511.933333,90,15.17290224,8.527968543,0.827101517,0.810810811,0.6,-1.517490623
11787,19819.76,1034.04,263.94,614.43,721.24,298.09,379.22,1667.54,2214.814815,2511.555556,54,10.04713411,7.113730715,0.706176533,0.9,0.545454545,-0.412897898
11788,13468.58,1334.98,442.1,747.95,828.98,350.95,380.95,1394.18,2314.8,2510.9,40,8.281898465,6.527645656,0.615441862,0.888888889,0.555555556,0.355649138
11789,24224.93,470.02,544.19,590.14,450.7,312.21,360.54,1131.4,1475.807018,2511.017544,57,10.8239375,6.958233641,0.765987015,0.904761905,0.678571429,1.186050774
11790,18378.49,1238.68,295.83,696.67,852.89,357.77,382.46,1678.26,2187.870968,2515.215054,93,13.29060121,9.361831176,0.709808341,0.869158879,0.664285714,-0.076501666
11791,8308.11,1307.54,304.7,637.74,917.51,361.25,350,1119.13,870.5409836,2514.163934,61,11.9225046,6.708470389,0.82667962,0.897058824,0.554545455,-0.64979916
11792,19622.68,1167.02,379.1,677.1,958.32,346.07,407.85,1274.55,945.2666667,2512.316667,60,10.72965176,7.321134992,0.731046763,0.882352941,0.625,-1.438959588
11793,16859.65,490.57,1448.68,945.68,1579.65,331.53,330.24,1409.35,1009.252747,2513.362637,91,15.03806498,7.978313495,0.847659131,0.883495146,0.65,-1.270231991
11794,6335.65,657.17,251.06,483.23,449.25,277.06,324.5,1303,1575.634615,2513.557692,52,10.72217695,6.731055694,0.778399288,0.896551724,0.577777778,0.992785335
11795,22686.7,1193.61,282.59,665.61,833.87,327.2,394.28,1425.63,1600.759494,2514.291139,79,12.04515709,8.637545294,0.696973441,0.918604651,0.797979798,-0.012841947
11796,24085.7,381.53,282.09,476.52,341.1,268.83,335.53,1242.65,1658.093023,2513.813953,86,12.48529292,8.885948366,0.702470109,0.934782609,0.661538462,-1.277263029
11797,16452.19,469.48,480.98,656.75,639.54,293.31,355.83,1717.63,1893.673077,2511.807692,52,10.80665319,6.372344896,0.80764525,0.838709677,0.742857143,1.478458752
11798,34322.3,574.93,979.8,5868.22,467.61,292.54,313.67,1028.57,1153.796296,2515.462963,54,12.87136712,5.471593334,0.905147297,0.9,0.642857143,-0.298878485
11799,24937.5,413.97,369.34,528.74,406.76,312.84,328.26,1139.69,1166.147059,2515.558824,68,11.21881409,7.827275262,0.716397983,0.906666667,0.62962963,-0.173140676
11800,19833.49,365.59,295.56,459.62,339.93,292.21,307.98,1191.67,1505.655738,2514.393443,61,9.701704046,8.121757014,0.546977249,0.938461538,0.677777778,1.160602228
11801,25413.13,640.9,2955.81,3751.48,649.03,302.58,362.74,1343.9,1024.387097,2514.516129,31,7.279503713,5.584604366,0.641445886,1,0.553571429,-0.636597833
11802,22984.26,421.52,393.91,534.91,399.13,269.09,328.43,1102.78,1468.26087,2514.847826,46,8.760057486,6.882387155,0.618664262,0.851851852,0.638888889,-0.398069347
11803,21171.23,770.05,598.87,792.37,910.5,342.35,397.39,1674.77,2062.521739,2516.921739,115,18.34527018,8.732116135,0.879452138,0.809859155,0.56372549,-1.416392662
11804,20282.38,3525.76,340.89,591.26,653.82,320.75,390.61,1373.65,2354.25,2515.904762,84,12.15840737,9.122416437,0.661100922,0.884210526,0.636363636,-0.682236616
11805,31592.45,532.2,1605.75,594.31,3019.4,3326.79,349.16,1132.19,890.8833333,2520.1,120,16.9230559,9.217685958,0.838642587,0.882352941,0.588235294,-0.3195992
11806,15551.31,991.82,284.66,666.27,727.52,355.11,400.27,1375.5,1426.557522,2517.840708,113,13.95018118,11.05156373,0.610240129,0.84962406,0.620879121,-1.500295274
11807,27603.24,1317.65,2665.55,719.62,4939.26,6142.21,420.15,2011.92,1763.736264,2518.901099,91,14.13867624,8.353051976,0.806822083,0.919191919,0.636363636,-0.737738604
11808,21331.22,823.58,263.67,602.33,632.86,330.16,411.08,1761.74,1828.843023,2519.686047,172,21.10749115,11.04073504,0.852288572,0.851485149,0.646616541,-1.36545313
11809,26849.09,1321.54,495.68,690.59,1015.44,366.02,422.06,5843.01,2110.322222,2519.544444,90,12.60765878,9.389041513,0.667388918,0.865384615,0.584415584,0.512590226
11810,15614.63,1309.4,296.68,679.27,899.81,355.33,386.96,1135.26,816.3658537,2521.227642,123,22.94721525,8.257007382,0.933019381,0.809210526,0.418367347,1.086629052
11811,20603.66,413.05,511,614.1,442.73,291.28,329.59,1409.23,1059.365385,2520.197115,208,23.34007961,11.59999313,0.867751189,0.924444444,0.695652174,1.346572402
11812,25982.85,1745.56,304.15,874.02,1106.3,357.8,434,1449.09,2317.740741,2518.240741,54,9.582853022,7.389900468,0.636642962,0.964285714,0.6,-0.747549274
11813,28529.24,2363.63,901.47,555.97,708.42,1831.16,342.84,1270.82,2337.822581,2518.580645,62,12.32956982,6.526853316,0.848393651,0.925373134,0.563636364,0.889874114
11814,17703.34,550.73,266.19,571.05,516.92,315.23,461.5,1240.68,1646,2519.697917,96,15.38081207,8.111959318,0.84961231,0.914285714,0.64,-1.198724453
11815,31052.71,547.11,1337.89,1139.43,3173.59,335.23,310.29,1521.5,1727.678571,2520.892857,56,12.64935314,6.036790922,0.878772413,0.903225806,0.565656566,0.804892412
11816,27212.38,832.43,447.08,669.32,524.93,338.95,375.78,2513.08,2408.683333,2519.5,60,11.60615118,7.318434061,0.776136351,0.857142857,0.606060606,-0.484993578
11817,12877.18,967.6,862,580.42,1116.03,1865.66,378.48,1224.74,1193.209677,2520.096774,62,10.08732755,8.11841574,0.593528006,0.898550725,0.688888889,1.104965681
11818,22388.11,849.79,267.04,617.52,667.8,368.29,406.63,8057.06,1953.747525,2522.871287,202,17.91785059,14.45382935,0.59099932,0.957345972,0.848739496,1.52380003
11819,30827.23,425.77,357.23,574.68,392.55,274.36,317.32,945.91,752.8181818,2521.636364,22,9.590948864,2.939693703,0.951868379,0.956521739,0.814814815,0.110366996
11820,27665.37,629.79,2177.81,1538.29,4087.13,306.59,335.3,1324.83,999.7301587,2521.365079,63,10.18132488,8.232449595,0.588381675,0.913043478,0.63,-0.381180383
11821,33866.27,454.92,547.22,556.49,455.53,314.67,340.98,1174.31,1133.061224,2521.367347,49,10.48578729,6.08717334,0.814248429,0.890909091,0.544444444,-0.600780834
11822,26947.7,458.79,270.86,526.96,435.07,288.63,350.4,1210.28,1574.438596,2520.807018,57,9.919852538,7.536575671,0.650219105,0.890625,0.633333333,1.511114771
11823,19882.78,1171.66,311.04,654.06,793.37,341.73,385.3,1147.03,862.2537313,2521.223881,67,10.50797426,8.26364063,0.617697049,0.930555556,0.761363636,1.288528307
11824,16500.28,376.45,770.55,670.4,607.12,282.25,288.86,1313.73,983.9576271,2524.381356,118,17.0166343,9.694164079,0.821861386,0.830985915,0.491666667,-1.021827868
11825,28384.88,485.82,520.08,689.59,523.88,276.59,373.02,1383.33,1031.979592,2521.102041,49,9.63026875,6.551442387,0.732936607,0.924528302,0.680555556,-1.119321854
11826,26180.88,514.13,883.19,647.36,537.92,347.45,345.94,1241.2,1120.109375,2521.875,64,9.548845366,8.725144464,0.406303534,0.901408451,0.64,-0.913300514
11827,21965.1,952.33,290.19,631.95,752.69,318.7,395.06,1265.55,1280.964286,2522.821429,84,11.20599449,9.913426636,0.466248315,0.933333333,0.848484848,-0.466089775
11828,25702.63,723.45,1964.42,1995.46,4262.46,351.01,385.4,1207.96,1553.641791,2522.179104,67,10.43634116,8.223198139,0.61575356,0.943661972,0.744444444,0.516949855
11829,22504.79,996.38,265.18,616.52,659.77,324.65,404.26,1926.79,1699.849057,2527.440252,159,21.7557116,9.663687133,0.89593221,0.864130435,0.567857143,-0.435646816
11830,27074.55,751.78,425.97,607.21,793.74,658.22,431.92,6518.48,1754.849315,2523.863014,73,11.0830371,9.192537709,0.558619474,0.848837209,0.663636364,0.147919161
11831,20731.1,1630.45,271.97,818.14,861.48,414.41,415.97,5065.45,2413.206897,2522.62069,29,8.79123849,5.010640261,0.821673547,0.878787879,0.604166667,-0.518815163
11832,26756.49,988.71,1926.02,5725.81,704.54,316.47,412.39,1086.71,765.3389831,2522.661017,59,11.80822056,6.551543417,0.831964399,0.951612903,0.702380952,-1.430665221
11833,31074.32,625.22,728.35,535.81,4111.35,1142.38,302.95,1538.3,1853.297297,2521.621622,37,8.299942515,5.623368775,0.735505269,1,0.770833333,1.13168314
11834,15685.93,401.93,493.24,564.59,387.49,273.57,303.42,1521.23,2096.641892,2525.695946,148,17.12701395,11.97290962,0.715057351,0.875739645,0.657777778,0.913922442
11835,18116.82,2073.14,297.5,815.46,1014.77,388.44,408.67,1431.69,2325.555556,2525.175926,108,15.98706983,8.970039525,0.82776097,0.939130435,0.519230769,1.007977031
11836,28824.25,928.54,286.06,618.98,645.48,321.44,388.04,1532.04,1356.057692,2524.634615,52,10.26020539,6.580886486,0.767207402,0.962962963,0.675324675,-0.225588542
11837,24466.59,965.17,273.9,615.93,685.93,310.26,406.23,1626.77,1690.080882,2527.720588,136,19.36988213,9.90755986,0.859287421,0.834355828,0.618181818,-0.039930058
11838,16573.55,1566.05,948.45,797.22,1645.98,3175.11,367.68,3940.26,2182.415385,2524.523077,65,9.705846527,9.299111047,0.286454772,0.878378378,0.590909091,0.124746921
11839,19776.8,840.77,292.36,592.49,632.56,313.47,400.8,1119.58,786.625,2526.147727,88,14.05694766,8.167749978,0.813869867,0.88,0.564102564,0.877281828
11840,21858.18,807.42,2918.47,562.02,4631.16,4995.18,348.02,1291.71,1186.244444,2524.844444,45,9.120297639,6.700685288,0.67839184,0.865384615,0.625,-0.276652328
11841,20709.31,376.69,330.98,451.43,310.69,273.56,306.89,1007.48,1330.777778,2525.611111,54,10.73950538,6.597516337,0.789055297,0.9,0.6,-0.513242439
11842,22479.01,426.92,565.87,656.71,408.95,310.71,374.37,1457.8,1343.866667,2528.04,75,14.5177208,6.967955575,0.877289231,0.892857143,0.625,-0.037648939
11843,22963.05,458.77,269.63,629.02,450.88,317.26,363.93,1632,1903.953488,2526.069767,43,11.04492106,5.061438122,0.888818534,0.895833333,0.558441558,0.353611915
11844,22183.36,1110.41,1374.72,1383.64,2100.09,354.14,379.39,1625.95,2064.95,2527.095,200,19.29576736,14.08719141,0.683376215,0.925925926,0.625,1.41462095
11845,12580.27,1342.87,567.31,650.92,1053.33,1114.72,378.36,1202.24,832.5866667,2526.986667,75,12.16907282,8.040147868,0.75064706,0.882352941,0.694444444,-0.321982358
11846,17258.82,468.32,867.91,426.39,986.42,1472.7,302.61,1069.79,868.0722222,2533.111111,180,22.86415588,10.92471455,0.878463391,0.803571429,0.602006689,-0.07485151
11847,19311.95,504.7,570.27,779.57,439.49,325.54,322.62,1400.32,1013.513514,2525.216216,37,7.730924621,6.144278778,0.606915514,0.925,0.660714286,-1.253080512
11848,22055.14,1056.53,290.34,709.32,828.72,338.53,401.39,1345.15,1425.279279,2529.531532,111,20.02176081,7.844801549,0.920044548,0.834586466,0.435294118,-0.746427246
11849,20045.53,1009.59,266.82,606.27,707.41,334.23,399.65,1988.57,1708.792683,2531.52439,164,20.04841509,11.46778923,0.820250287,0.867724868,0.616541353,-0.269834
11850,7818.69,1399.31,311.79,697.87,935.77,321.51,377.08,1198.03,775.8205128,2524.871795,39,9.972947984,4.947708761,0.868257985,0.951219512,0.78,-1.40992105
11851,21559.96,767.97,488.84,555.99,546.92,319.27,395.83,1134.9,854.8961039,2526.805195,77,12.404755,8.137891304,0.754734822,0.927710843,0.641666667,1.116089863
11852,9821.25,357.18,404.15,471.52,412.26,292.33,292.09,1302.11,971.5747126,2528.551724,87,12.21265753,9.393408299,0.639064075,0.87,0.669230769,-0.187269477
11853,31029.9,491.08,2378.69,1479.73,2170.02,300.85,306.33,1316.79,993.5384615,2527.653846,52,9.603737208,7.252353688,0.655541061,0.928571429,0.52,-0.813180541
11854,25529.04,1453.1,302.87,646.1,766.71,427.96,401.9,1453.85,2368.123596,2528.11236,89,11.57203007,10.06613654,0.493284888,0.927083333,0.674242424,0.447998648
11855,21022.87,524.95,277.29,677.18,618.98,312.84,409.6,1194.2,1463.854545,2528.618182,55,14.14675749,5.225635743,0.929275447,0.859375,0.5,-0.631355865
11856,16198.07,509.02,268.79,483.79,442.9,298.98,336.34,1282.9,1514.327869,2528.262295,61,10.2201292,8.306052435,0.582661401,0.824324324,0.554545455,1.188901738
11857,25390.86,476.53,270.19,543.25,442.33,288.72,346.28,1186.69,1543.138889,2527.583333,36,7.596202406,6.08186378,0.59913863,0.9,0.642857143,-0.694298583
11858,22711,480.25,339.15,572.24,436.91,334.04,351.62,1180.27,1577.690909,2528,55,9.601247698,7.333372805,0.645460406,0.948275862,0.679012346,-0.776859049
11859,18830.07,1001.42,266,613.15,691.06,329.41,395.15,1415.92,1680.799308,2538.307958,289,26.55806817,14.91458614,0.827419731,0.860119048,0.607142857,-0.016758036
11860,21657.12,1056.23,291.92,628.56,732.57,390.8,427.6,2188.44,1764.134615,2531.759615,104,15.22085455,9.175402596,0.797878849,0.87394958,0.590909091,0.15515487
11861,32309.96,487.11,385.45,647.66,453.47,344.43,351.13,1663.98,1918.617021,2528.468085,47,9.581346676,6.421759182,0.742148438,0.903846154,0.5875,0.287803272
11862,24198.28,943.21,284.44,637.11,792.72,351.28,400.58,3625.04,2114.315789,2529.263158,57,9.901687441,7.568888454,0.644737686,0.904761905,0.647727273,-0.039553648
11863,11015.17,1350.49,414.43,673.58,1295.8,897.95,395.62,1635.5,1193.907895,2529.618421,76,10.59183279,9.396545786,0.461480936,0.873563218,0.690909091,0.420998599
